title,label,label_score
Kapolda Metro Jaya Berharap PKMNu Minimalisasi Gerakan Radikalisme,non-clickbait,0
"Jadi ASN, Wadah Pegawai KPK Dinilai Sudah Tak Relevan",non-clickbait,0
Kisah Si Mungil Pengawal Laut Nusantara,clickbait,1
"Bersama Distan Se-Indonesia, Ditjen PSP Siapkan Rancangan Kegiatan 2020",non-clickbait,0
"Munaslub MKGR Sempat Ricuh, Polisi Pastikan Situasi Sudah Kondusif",non-clickbait,0
Kementan Tegaskan Sudah Realokasi Pupuk Subsidi untuk Sumut,non-clickbait,0
Kominfo Panggil Lion Air Group Terkait Kebocoran Data Pelanggan,non-clickbait,0
Van Dijk Masih Tak Terima Liverpool Dikalahkan Napoli,non-clickbait,0
BMKG Prediksi Cuaca di Jakarta Cerah Berawan Sepanjang Hari,non-clickbait,0
Arsenal Bungkus Kemenangan di Kandang Eintracht Frankfurt,non-clickbait,0
Perry Warjiyo Minta Bank Turunkan Suku Bunga Kredit,non-clickbait,0
Pipa Air Sepanjang 3 Km di Gunung Merbabu Terbakar,non-clickbait,0
Pentagon: Iran Bertanggung Jawab atas Serangan di Saudi,non-clickbait,0
Ganjar Pranowo Lantik Pengda KAGAMA Sulawesi Utara,non-clickbait,0
"Kontribusi Besar ke Perekonomian, Pemerintah Diminta Serius Kembangkan UMKM",non-clickbait,0
Waspada! Jangan Abaikan Ancaman Hipertensi,clickbait,1
Jadwal dan Klasemen Grup G Kualifikasi Piala Asia U-16 2020,non-clickbait,0
Inovasi Sistem Kesehatan Harus Dilakukan Pemerintah Kota dan Kabupaten,non-clickbait,0
AS dan Aliansi Teluk Bahas Respons Serangan di Saudi,non-clickbait,0
"Data Pelanggan Lion Air Bocor, Menkominfo Sebut Bukti Urgensi RUU PDP",non-clickbait,0
Harga Minyak Dunia Dalam Jalur Tertinggi di Tengah Ketegangan Timur Tengah,non-clickbait,0
"Rayakan Ulang Tahun, Dufan Ajak 1.500 Anak Yatim Main Bersama",non-clickbait,0
"Wakil Bupati Morowali Najamudin, Lantik Penjabat Kades dan Anggota BPD",non-clickbait,0
Wejangan Paulo Maldini Jelang ,clickbait,1
"Iran Ancam Perang Habis-habisan, AS Inginkan Resolusi Damai",non-clickbait,0
PHE ONWJ Paparkan Tahapan Penanganan Tumpahan Minyak,non-clickbait,0
Bank Indonesia Proyeksi September 2019 Terjadi Deflasi,non-clickbait,0
Presiden Jokowi Minta Pengesahan RUU KUHP Ditunda,non-clickbait,0
Bupati Pasangkayu Serahkan APBDP 2019 dan Ranperda APBD 2020 ke DPRD,non-clickbait,0
35 Bank Diminta Genjot Penyaluran Kredit Jika Tak Ingin Kena Denda,non-clickbait,0
Ketua PBNU Desak DPR Segera Sahkan RUU Pesantren,non-clickbait,0
Hasil Free Practice 1 Para Pembalap AHRT di Kelas AP250 dan SS600,non-clickbait,0
Pemkab Morowali Bersyukur Beroperasinya Kantor Cabang BRI,non-clickbait,0
Muhammadiyah Surati DPR Minta Pengesahan RUU Pesantren Ditunda,non-clickbait,0
"Demi Keamanan, DKI Bakal Registrasi Ulang Pencari Suaka",non-clickbait,0
Perusahaan Penerima Kawasan Berikat Bea Cukai di Yogyakarta Bertambah,non-clickbait,0
"Fintech, Amartha Salurkan Pendanaan Rp1,35 Triliun",non-clickbait,0
"Rupiah Siang Menguat Terbatas Saat IHSG Jatuh 27,14 Poin",non-clickbait,0
Duluan Mana? Jepit Bulu Mata Baru Pakai Maskara atau Sebaliknya?,clickbait,1
Susunan Pemain Brunei vs Timnas Indonesia U-16,non-clickbait,0
Memperkenalkan Indonesia di Bratislava Melalui Batik,non-clickbait,0
Pertamina EP Aktif Tanggulangi Darurat Karhutla di Wilayah Kerjanya,non-clickbait,0
Munas Dinilai Bisa Jadi Reformasi Partai Golkar Jilid 2,non-clickbait,0
GIIAS Makassar 2019 Catatkan Kontribusi Positif,non-clickbait,0
Barisan Relawan Jokowi Sebut Revisi UU KPK Sudah Tepat,non-clickbait,0
"Ciptakan Alat Bantu Pernapasan, FK UNS Kirim Tim ke Riau dan Palangkaraya",non-clickbait,0
DPR Klaim Surat Muhammadiyah Sudah Diakomodir dalam Pengesahan RUU Pesantren,non-clickbait,0
"Akhir Pekan, Rupiah Diprediksi Fluktuatif Pasca BI Turunkan Suku Bunga",non-clickbait,0
Dinas Marga DKI Percepat Pasang Marka Jalur Khusus Sepeda,non-clickbait,0
Bea Cukai Ternate Ekspor Perdana Komoditas Rempah Pala,non-clickbait,0
Bea Cukai Kembalikan Impor Limbah Mengandung Sampah B3,non-clickbait,0
Polisi Gerebek Lokasi Pembuatan Miras Ilegal di Tengah Hutan Papua,non-clickbait,0
"Bejat, Kakek Tukang Potong Rambut Tega Cabuli Murid TK",clickbait,1
Gubernur BI Pastikan Indonesia Tidak Alami Resesi,non-clickbait,0
"Gelar Aksi di KPK, Demonstran Bentrok dengan Polisi",non-clickbait,0
"Kasus Pembunuhan Suami dan Anak Tiri, Polisi Periksa Kelvin",non-clickbait,0
"Jepang: Houthi yang Serang Kilang Minyak Saudi, Bukan Iran",non-clickbait,0
"Besok, Pemprov DKI Jakarta Umumkan Tanggal Balapan Formula E",non-clickbait,0
Hiu Paus yang Terjebak di Kanal Intake PLTU Paiton Berhasil Dievakuasi,non-clickbait,0
"China Open, Greysia/Apriyani Pulangkan Runner-up Kejuaraan Eropa",non-clickbait,0
"Jadi Tersangka KPK, Imam Nahrawi Minta Doa Kiai",non-clickbait,0
"Pangkas Tengkulak, TBBM Pertamina Rewulu Inisiasi Program JAPANGMAS",non-clickbait,0
"Lapak Bijih Plastik Dilalap si Jago Merah, 15 Mobil Damkar Dikerahkan",non-clickbait,0
"Palsukan Keterangan di Akte Otentik, Henry J Gunawan dan Istri Dijebloskan ke Penjara",non-clickbait,0
20 Hektare Hutan Kawasan Danau Toba Terbakar,non-clickbait,0
Kerja Sama Kepolisian Negara ASEAN Penting Wujudkan Stabilitas,non-clickbait,0
MNC Sekuritas Resmikan Galeri Investasi BEI Universitas Riau Kepulauan,non-clickbait,0
PropertyGuru Gelar Indonesia Property Awards ke-5,non-clickbait,0
BNN Klaim Penyelundupan Narkotika ke Indonesia Menurun 30%,non-clickbait,0
Teknologi Unsur Penting Dukung SDM Unggul Indonesia,non-clickbait,0
Iran: Setiap Serangan akan Berujung pada Perang Skala Besar,non-clickbait,0
"Ritual Kubur Diri selama 5 Hari Berakhir, Begini Kondisi Mbah Pani",clickbait,1
Level Indeks Standar Pencemaran Udara Kini Berada di Level Berbahaya,non-clickbait,0
"Amankan Perbatasan, XL Axiata-Bakamla Bangun Desa Maritim di Asahan",non-clickbait,0
"Langgar Aturan Jam Operasional, Pemkot Bekasi Tahan 30 Truk Tanah",non-clickbait,0
13% Wanita Hanya Mau Berhubungan Seks di Ruangan Gelap,clickbait,1
"Bus dan Truk Tabrakan di Jalan Medan-Pematangsiantar, Kedua Sopir Luka Parah",non-clickbait,0
Program Bekerja Kementan Berdayakan Rumah Tangga Miskin Di Malang,non-clickbait,0
Mandiri Syariah Jadi Wali Amanat Penerbitan Sukuk PNM Rp435 Miliar,non-clickbait,0
"Status Asap Berbahaya, ACT Bagikan Ribuan Masker untuk Warga Terdampak",non-clickbait,0
YLKI Minta Pemprov DKI Hentikan Pemotongan Kabel Optik,non-clickbait,0
Pemprov DKI Harus Miliki Rencana Induk Kota Ramah Sepeda,non-clickbait,0
Pelatih PSG Tak Bisa Apa-apa Jika Fans Soraki Neymar di Laga vs Strasbourg,non-clickbait,0
Denpasar Siap Jadi Kota Metropolitan Berbasis Budaya,non-clickbait,0
Jamaah Haji Sulut Tiba di Bandara Sam Ratulangi Manado,non-clickbait,0
"Cukai Naik Picu Rokok Ilegal, Pemerintah Intensifkan Penindakan",non-clickbait,0
Pemerintah Tetapkan Rencana Kebijakan Cukai Hasil Tembakau Tahun 2020,non-clickbait,0
Transaksi Ganja di Warnet Depan Masjid 3 Pemuda Sungaipenuh Diringkus,non-clickbait,0
Airin Bersama Gema Golkar Gelar Pengobatan Gratis,non-clickbait,0
"Tertibkan Wajib Pajak, Pemkot Makassar Pasang Alat Rekam Online",non-clickbait,0
"Buruh KBB Demo di DPRD, Tolak Kenaikan BPJS Kesehatan",non-clickbait,0
"Selama 3 Bulan, Polda Metro Gulung 10 Pelaku Penggelapan Mobil Kredit",non-clickbait,0
"Simpang Siur Label Halal Daging Impor, Ini Respons GINSI",clickbait,1
Pemkot Depok Akan Larang Penggunaan Rokok Elektrik,non-clickbait,0
Revisi UU 30/2002 Dinilai Tidak Akan Membuat KPK Mati,non-clickbait,0
Bea Cukai Rangkul Akuntan Indonesia Tangani Proses Bisnis Lintas Negara,non-clickbait,0
PAM Jaya Salurkan Dua Tangki Air Bersih di Kalideres,non-clickbait,0
Polda Segel 5 Lahan Sawit Milik Koorporasi yang Terbakar di Kalbar,non-clickbait,0
Laode Ungkap Banyak Karyawan KPK Menangis Pasca Revisi UU Disahkan,non-clickbait,0
Marquez Diminta Segera Akhiri Perburuan Gelar Juara Dunia MotoGP 2019,non-clickbait,0
China Desak AS Berhenti Campur Tangan di Hong Kong,non-clickbait,0
Komisi XI Lanjutkan Gelar Fit and Proper Calon Anggota BPK,non-clickbait,0
Pentingnya Suasana Nyaman Saat Periksa Gigi,clickbait,1
Kodam Tanjungpura Siap Gelar Operasi Mandiri Tanggulangi Karhutla,non-clickbait,0
1 Kg Sabu-sabu Diamankan Petugas Avsec Hang Nadim,non-clickbait,0
"Temui Ketua PDIP Solo, Sinyal Putra Jokowi Maju Pilwalkot Menguat",non-clickbait,0
"Dukung Penuh Riset di Indonesia, Toyota Gandeng UGM",non-clickbait,0
Kemkominfo Sosialisasikan Manfaat Bantuan Sosial kepada KPM BPNT/PKH,non-clickbait,0
Kedai Kopi 98 Tawarkan Konsep Kemitraan Tanpa Royalty Fee,non-clickbait,0
5 Bandara AP II Sukses Selenggarakan Keberangkatan dan Kepulangan Jemaah Haji,non-clickbait,0
Lavrov Serukan Penyelidikan Independen atas Serangan Kilang Minyak Saudi,non-clickbait,0
Wisatawan Malaysia Tewas Terseret Ombak di Nusa Penida,non-clickbait,0
"Babak I: Timnas Indonesia U-16 vs Mariana Utara 6-1, Athallah Cetak Quattrick",non-clickbait,0
"Rawan Karhutla, DPR Kaji Risiko Keselamatan Pemindahan Ibu Kota",non-clickbait,0
Lahan Calon Ibu Kota Baru Disebut Milik Sukanto Tanoto,non-clickbait,0
Pengamat: Hak Tahanan dan Napi Rawan Dikomersialisasi,non-clickbait,0
Kepala BNN Sebut Peredaran Narkoba 90% Dikendalikan dari Lapas,non-clickbait,0
"Respons Pengusaha Properti, Menkeu Ngaku Telah Berikan Insentif",non-clickbait,0
"Kasus Dana Hibah, Menpora dan Asistennya Diduga Terima Rp26,5 Miliar",non-clickbait,0
"Terapkan Lean Construction Lebih Masif, HKI Jalin Kerjasama dengan ITB",non-clickbait,0
Hero Supermarket Buka Gerai Baru di Casa Domaine Jakarta,non-clickbait,0
2 Tersangka Pembunuh Mahasiswa Timor Leste Dibekuk Polda DIY,non-clickbait,0
Mahathir Ingin Hukum Perusahaan Malaysia Biang Karhutla di Indonesia,non-clickbait,0
FP2: Hamilton Asapi Verstappen di Bawah Sorotan Lampu Marina Bay,non-clickbait,0
"Menang Rubber Game, Hendra/Ahsan Tembus Perempat Final China Open",non-clickbait,0
Perry Buka Peluang Kembali Turunkan Suku Bunga,non-clickbait,0
Kisah Heroik Prajurit Kostrad Selamatkan Anak Tenggelam di Sungai Warma,clickbait,1
"Gubernur BI Prediksi Pertumbuhan Ekonomi Kuartal III Capai 5,1%",non-clickbait,0
Polisi Belum Dapat Pastikan Penyebab Luka Sayatan Karyawan Transjakarta,non-clickbait,0
"Gelar Rekonstruksi, Polisi Temukan Bukti Baru Pembunuhan Geng Motor",non-clickbait,0
"Nokia 7.2 Mendarat di India, Penjualan Dimulai 23 September",non-clickbait,0
"Kasus Korupsi Gubernur Kepri, KPK Periksa Kadis PUPR",non-clickbait,0
Kebakaran Ludeskan Rumah di Kawasan Padat Penduduk di Kota Mojokerto,non-clickbait,0
Korsel Sebut Saudi Minta Bantuan Perkuat Pertahanan Udara,non-clickbait,0
"Serahkan Mandat, Fahri Hamzah Pertanyakan Legitimasi KPK",non-clickbait,0
Bupati Serang: Kami Berikan Layanan Terbaik untuk Pelajar Papua,non-clickbait,0
"Kemarau Berkepanjangan, Warga Jakbar Rogoh Kocek untuk Air Bersih",non-clickbait,0
PKB Beri Bantuan Hukum kepada Menpora,non-clickbait,0
"Terlibat Penipuan, Polisi Amankan Puluhan Warga China-Taiwan di Perumahan Mewah",non-clickbait,0
Polisi Akan Tilang Motor Masuk Jalur Cepat di Jalan Margonda,non-clickbait,0
"PKL Berjualan di Trotoar, DPRD Sarankan Anies Manfaatkan Stasiun MRT",non-clickbait,0
Diskominfo Morowali Fasilitasi Ranperbup Masterplan Smart City,non-clickbait,0
"Timnas Indonesia U-16 Pesta Gol, Posisi China Tergusur",non-clickbait,0
BPDB Jateng Hadapi Kendala untuk Water Bombing di Gunung Merbabu,non-clickbait,0
Khamenei Dituding Setujui Serangan terhadap Kilang Minyak Saudi,non-clickbait,0
TAPD Morowali Gelar Rakor Menindaklanjuti Rekomendasi BPK,non-clickbait,0
"Kemenhub Akan Belanjakan Anggaran Rp43,11 Triliun pada 2020",non-clickbait,0
"Dampak Kabut Asap, Penerbangan Yogyakarta-Samarinda Dialihkan ke Balikpapan",non-clickbait,0
Ini Jumlah Total Karakter Utama di Manga One Piece,clickbait,1
"Ayam Goreng dan Donat, Menu Baru KFC yang Cukup Aneh",clickbait,1
Anggota DPRD Tapsel Sesalkan Bentrok Antar Mahasiswa,non-clickbait,0
"Hadapi Era Robot, Generali Indonesia Tawarkan Perencanaan Pendidikan Anak",non-clickbait,0
Pengacara Ungkap Badan Intelijen Rusia Coba Rekrut Snowden,non-clickbait,0
Investasi Korsel Diyakini Perkuat Struktur Manufaktur Indonesia,non-clickbait,0
Anthony Lengkapi 10 Wakil Indonesia di Babak Kedua China Open,non-clickbait,0
PM Pakistan akan Desak Trump Lanjutkan Dialog Damai Afghanistan,non-clickbait,0
Kenaikan Cukai Pengaruhi Ekosistem Industri Hasil Tembakau,non-clickbait,0
"2 Ruko Pasar Modern Bintaro Terbakar, Pengunjung Berhamburan",non-clickbait,0
Lebak Siap Menjadi Lumbung Ternak,non-clickbait,0
"Benzema Kian Bersinar, Madrid Lumat Levante",clickbait,1
"Tiduri Murid di Hotel, Guru Magang Ditangkap",clickbait,1
Bogor Dapat Tawaran Pemanfataan 24 Unit Trem dari Pemerintah Belanda,non-clickbait,0
"Anggaran Kementerian PUPR Tahun 2020 Disetujui Rp120,21 Triliun",non-clickbait,0
"Beda Generasi, Begini Cara Humania Bisa Nyambung dengan Maizura",clickbait,1
Sri Mulyani Ingin Masyarakat Menengah Mendapat Pembiayaan Rumah Murah,non-clickbait,0
Kisah Prajurit TNI dari Suku Anak Dalam yang Mengajar di Perbatasan RI-Timor Leste,clickbait,1
"Lewat MRUF ENVOY, Mien Uno Konsisten Dampingi Generasi Muda Bangun Usaha",non-clickbait,0
Indonesia Mampu Penuhi Protein Hewani Dalam Negeri,non-clickbait,0
Polri Berhak Duduki Jabatan Sipil Selama Tak Melanggar UU,non-clickbait,0
"Terinspirasi Tanaman Layu, Peserta Olimpiade Robotika Buat Robot Penyiram Pohon",non-clickbait,0
Alat Kelengkapan Dewan di Pangandaran Dibentuk,non-clickbait,0
Penuruan Suku Bunga Acuan Masih Terbuka Saat Inflasi Terjaga,non-clickbait,0
"Korban Investasi Uang Digital, Nasabah di Tangsel Tertipu Rp35 Miliar",non-clickbait,0
Ribuan Rumah Bakal Tergusur Proyek Double Track KA Bogor-Sukabumi,non-clickbait,0
Anies: Wisata Olahraga Berikan Manfaat Ekonomi Masyarakat Jakarta,non-clickbait,0
"Suku Bunga Turun, Darmin Sebut Sesuaikan Kebijakan AS",non-clickbait,0
Filipina Bakal Kedatangan 3.000 Unit DFSK Super Cab dari Indonesia,non-clickbait,0
"Sulut Expo 2019 Kembangkan Tourism, Trade, and Investment",non-clickbait,0
Bank BRI Resmikan Kantor Cabang Morowali,non-clickbait,0
Cara Daihatsu Hibur Generasi Milenial Makassar,clickbait,1
"Kemarau Panjang, Bulog Pastikan Stok Beras Cukup hingga 9 Bulan ke Depan",non-clickbait,0
CORE: Pertumbuhan Utang Luar Negeri Swasta Perlu Dikontrol,non-clickbait,0
"Penjaringan PDIP, 13 Balon Wali Kota Tangsel Belum Kembalikan Formulir",non-clickbait,0
Kementan Dinilai Serius Terapkan Modernisasi Pertanian,non-clickbait,0
Tabalong Raih Piala WTN untuk Keenam Kali,non-clickbait,0
The Ultimate Queen Celebration Siap Gaungkan Lagu Hit Band Queen,non-clickbait,0
Bappenas Tegaskan Anggaran Ibu Kota Baru Tidak Masuk RAPBN 2020,non-clickbait,0
Pembangunan Embung Bisa Jadi Solusi Mitigasi Kekeringan,non-clickbait,0
MUI Apresiasi Mendag Revisi Permen Halal Daging Impor,non-clickbait,0
"DPR dan Pemerintah Sepakat, Revisi UU KPK Disahkan Malam Ini",non-clickbait,0
OT Group Ikut Dukung Kesuksesan Wisata Bahari Sail Nias 2019,non-clickbait,0
Gubernur Jabar Pimpin Rapat untuk Evaluasi Penyelenggaraan Pemerintahan,non-clickbait,0
Mendagri: Revisi UU MD3 untuk Wujudkan Lembaga yang Lebih Demokratis,non-clickbait,0
"Jadi Warga Kehormatan UNP, Indra Catri Sampaikan Orasi Ilmiah tentang Guru",non-clickbait,0
Pemprov DKI Akan Bangun Park and Ride di Stasiun Bekasi dan Cikarang,non-clickbait,0
Hutan Tempat Penimbunan Hasil Pembegalan Digerebek Polisi,non-clickbait,0
"Muncul di GeekBench, Google Pixel 4 XL 5G Punya RAM 8 GB dan SD855",non-clickbait,0
"Contraflow Diberlakukan di Jalan Sholeh Iskandar Bogor 3,5 Bulan",non-clickbait,0
"Soal Trotoar di Tengah Jalan Kalimalang, Bina Marga Tak Mau Gegabah",non-clickbait,0
Marco Giampaolo Tak Puas Kinerja Lini Serang Milan,non-clickbait,0
"Kemenhub Dapat Rp441,5 M untuk Pengembangan Destinasi Pariwisata Prioritas",non-clickbait,0
PJB Targetkan PLTU Cilacap Ekspansi Operasional Oktober 2019,non-clickbait,0
Conte: Barcelona Tak Akan Suka Bertemu Inter,non-clickbait,0
"Serangan Drone ke Saudi, Sri Mulyani Waspadai Kenaikan Harga Minyak",non-clickbait,0
Pemerintah Diminta Tindak Tegas Pelaku Karhutla di Riau dan Kalimantan,non-clickbait,0
"Kenalkan Skuter Hidrolik Roda 4 Canggih, Quadro Qooder Listrik Siap Diproduksi",non-clickbait,0
Penggabungan Produksi SKM-SPM Diyakini Ciptakan Persaingan Sehat,non-clickbait,0
"Di Pertemuan OKI, RI Tegaskan Janji Netanyahu Langgar Hukum Internasional",non-clickbait,0
Sri Mulyani Akan Pantau Neraca Perdagangan dari Sisi Regional dan Global,non-clickbait,0
"Presiden Jokowi Tinjau Penanganan Karhutla Riau, Wali Kota Pekanbaru Pelesir ke Kanada",non-clickbait,0
100 Anggota DPRD Provinsi Sumut Dilantik,non-clickbait,0
Handphone HTC 5G Baru Bisa Sambangi Pasar di Awal 2020,non-clickbait,0
Nintendo Switch Jadi Konsol Terlaris Sepanjang 2019,non-clickbait,0
"Manfaatkan Teknologi, BPOM Perkuat Pengawasan dan Transparansi",non-clickbait,0
"Biaya Pemecatan Zidane Rp1,2 Triliun",non-clickbait,0
Kemenhub Antisipasi Dampak Kabut Asap di Kalimantan dan Sumatera,non-clickbait,0
"Viral Video Polantas Bergelantungan di Atap Mobil, Begini Kronologinya",clickbait,1
BNN Gresik Bekuk Pengedar Narkoba Jaringan Lapas Porong,non-clickbait,0
"Resmi Perpanjang Kontrak, De Gea: Ini Kehormatan Sejati",non-clickbait,0
BI: Neraca Dagang Surplus Bukti Ketahanan Ekonomi Terjaga,non-clickbait,0
"Hadiri Munas Hipmi, Bamsoet Dorong Milenial Jadi Berwira Usaha",non-clickbait,0
"Telah Menyerahkan Mandat, 3 Pimpinan KPK Harusnya Mundur",clickbait,1
Tarif Sewa Rusunawa Kota Mojokerto Dinilai Kemahalan,non-clickbait,0
Mantan Bupati Bangkalan Fuad Amin Meninggal Dunia saat Berobat di RS,non-clickbait,0
Dirjen PKTN Musnahkan Barang Temuan Impor Ilegal Senilai Rp1 Miliar,non-clickbait,0
"Kasus Dugaan Penipuan, Polisi Akan Periksa Pendiri Kaskus",non-clickbait,0
"Sesalkan Sikap Pimpinan dan WP KPK, Massa Gelar Aksi Teatrikal",non-clickbait,0
"Pemeliharaan Berkala, Pemerintah Mekkah Cuci Kakbah dengan Air Zamzam dan Mawar",non-clickbait,0
Volvo Trucks Hadirkan Truk dengan Sistem Injeksi Dilengkapi EBS,non-clickbait,0
Utusan Rusia dan Taliban Gelar Pertemuan di Moskow,non-clickbait,0
Pelajar di Pontianak dan Singkawang Kembali Diliburkan Akibat Kabut Asap,non-clickbait,0
Tukang Galon dan Air Minum Nyalon Pilkada Tangsel,clickbait,1
BPOM Akan Perkuat Pengawasan di Wilayah Perbatasan,non-clickbait,0
Kembangkan Ekonomi Kerakyatan Kader PKK Bentuk Kelompok Usaha,non-clickbait,0
"Komit Berantas Judi, MUI Apresiasi Kinerja Polres Langkat",non-clickbait,0
"2,2 Juta Kendaraan Bermotor di Jakarta Tunggak Pajak",non-clickbait,0
"Jelang Musim Hujan, Pemkot Jaktim Beli 10 Pompa Mobile Mini",non-clickbait,0
KEIN: Tingginya Impor dari China Beratkan Neraca Perdagangan,non-clickbait,0
DPR Bentuk Pansus Pemindahan Ibu Kota,non-clickbait,0
"Sinergi dengan Penegak Hukum Ternate, Bea Cukai Musnahkan Rokok Ilegal",non-clickbait,0
"Permendag 29/2019 Bakal Direvisi, Label Halal Tak Cukup Hanya Rekomendasi",non-clickbait,0
Vokasi UI Dukung Revitalisasi Situ Rawa Besar sebagai Daya Tarik Wisata Air,non-clickbait,0
"Koleksi Musim Semi 2020, Coach Padukan Masa Kini dan Lampau",non-clickbait,0
Ekonom Sebut Surplus Neraca Dagang Semu Berikan Sinyal Buruk,non-clickbait,0
"Bentrok Massa HMI dan Ampera, Sejumlah Mahasiswa Terluka",non-clickbait,0
Pusat Studi Hukum Tata Negara UI: Revisi UU Hilangkan Independensi KPK,non-clickbait,0
Pertamina Beli Minyak Mentah 650.000 Barel dari ExxonMobil di Blok Cepu,non-clickbait,0
"Bencana Kabut Asap, PBNU Desak Pidanakan Perusahaan Pembakar Hutan",non-clickbait,0
Bea Cukai Dumai Amankan Ribuan Ekor Belangkas Mati dalam Boks Fiber,non-clickbait,0
Pimpinan Baru KPK Tak Ingin Penyadapan Harus Izin Dewan Pengawas,non-clickbait,0
"Kilang Arab Saudi Diserang Drone, Pasokan Minyak ke Indonesia Tak Terganggu",non-clickbait,0
SMF-Grab Perluas Kerjasama untuk Tingkatkan Akses KPR Mitra Pengemudi,non-clickbait,0
Pemkot Bekasi Alokasikan Rp11 Miliar Mebeler 99 Rombel,non-clickbait,0
Bea Cukai Juanda Musnahkan Air Soft Gun dan Barang Ilegal Lainnya,non-clickbait,0
PAN: Harus Ada Tiga Unsur di Dewan Pengawas KPK,non-clickbait,0
IHSG Merosot Tajam Iringi Laju Beragam Bursa Asia,non-clickbait,0
"Google Tambah Fitur di Maps, Bantu Pecandu Narkoba Pulih",non-clickbait,0
Google Doodle Rayakan Ultah Musisi Legendaris Chrisye,non-clickbait,0
"Soal Pemotongan Kabel Optik, Apjatel: Jakarta Maju karena Sokongan Teknologi",non-clickbait,0
"Kabut Asap Kian Pekat, Dinkes Kobar Dirikan Rumah Singgah Oksigen",non-clickbait,0
"Dengan Pos Ekspor, Bea Cukai Dorong UMKM Tembus Pasar Luar Negeri",non-clickbait,0
Garuda Catatkan Ketepatan Waktu Penerbangan Haji Sebesar 89%,non-clickbait,0
Menyerahkan Pengelolaan KPK ke Jokowi Dinilai Tak Bijaksana,non-clickbait,0
Ridwan Kamil Apresiasi Petisi Ganti Nama BIJB Jadi Bandara BJ Habibie,non-clickbait,0
Pendiri Kaskus Dilaporkan ke Polisi Diduga Terkait Kasus Penipuan,non-clickbait,0
Kaos Airbrush Karya Mahasiswa Pangandaran Tembus Pasar Domestik Indonesia,non-clickbait,0
Kontraktor Tol Becakayu Siap Bongkar Trotoar di Tengah Jalan Raya Kalimalang,non-clickbait,0
Karst Citatah Diharapkan Raih Predikat Geopark Nasional pada 2020,non-clickbait,0
"Terpapar Kabut Asap, 4.000 Warga Kotawaringin Barat, Kalteng Terserang ISPA",non-clickbait,0
"Sikapi Revisi UU, Para Mantan Pimpinan KPK Kumpul di Kuningan",non-clickbait,0
Wali Kota Jaktim Akan Undang KemenPUPR Terkait Trotoar Kalimalang,non-clickbait,0
Gabungan Pabrik Rokok Surabaya Ingin Tarif Kenaikan Cukai Moderat,non-clickbait,0
DPR Sahkan Irjen Firli Bahuri dkk Jadi Pimpinan KPK Terpilih,non-clickbait,0
